id;descricao;descricao detalhada;unidade de medida;;;;;;
1;359568 - 1,10-FENANTROLINA (ORTO-FENANTROLINA);1,10-FENANTROLINA ORTO (ORTO-FENANTROLINA),ASPECTO FÍSICO PÓ ESBRANQUIÇADO, CRISTALINO ODOR FRACO, PESO MOLECULAR 198,22,FÓRMULAQUÍMICA12H8N2.H20 (MONOHIDRATADA) GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.;G;;;;;;;;;;;;;
314;366490 - TIOSSULFATO DE SÓDIO;TIOSSULFATO DE SÓDIO, ASPECTO FÍSICO CRISTAL INCOLOR OU BRANCO, INODORO, FÓRMULA QUÍMICA NA2S2O3.5H2O, PESO MOLECULAR 248,18, GRAU DE PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS ISO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 10102-17-7.;G; HIGROSCÓPICOS; COMPOSIÇÃO KSCN; PESO MOLECULAR 97;18; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 333-20-0.;G;;;;;
315;414437 - TOCOFEROL;TOCOFEROL, ASPECTO FÍSICO LÍQUIDO OLEOSO, LÍMPIDO, AMARELO CLARO A CASTANHO, FÓRMULA QUÍMICA C29H50O2 - (_)-ALFA-TOCOFEROL, PESO MOLECULAR 430,71, GRAU DE PUREZA MÍNIMA DE 96%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 10191-41-0.;G; INODORO; FÓRMULA QUÍMICA NA2S2O3.5H2O; PESO MOLECULAR 248;18; GRAU DE PUREZA MÍNIMA DE 99;5%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS ISO; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10102-17-7.;G;;;;
316;380844 - TOLUENO;TOLUENO APLICAÇÃO P.A, ACS, REFERÊNCIA CAS 108-88-3, PUREZA MÍNIMA DE 99,7%, FORMULA QUÍMICA C7H8, PESO MOLECULAR 92,14G/MOL, ASPECTO FÍSICO LÍQUIDO INCOLOR , ODOR CARACTERÍSTICO DE BENZENO.;L; LÍMPIDO; AMARELO CLARO A CASTANHO; FÓRMULA QUÍMICA C29H50O2 - (_)-ALFA-TOCOFEROL; PESO MOLECULAR 430;71; GRAU DE PUREZA MÍNIMA DE 96%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10191-41-0.;G;;;;;
317;350143 - TRIETANOLAMINA;TRIETANOLAMINA ASPECTO FÍSICO LÍQUIDO LÍMPIDO, VISCOSO, HIGROSCÓPICO, PESO MOLECULAR 149,19, FÓRMULA QUÍMICA C6H15NO3, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 102-71-6.;L; REFERÊNCIA CAS 108-88-3; PUREZA MÍNIMA DE 99;7%; FORMULA QUÍMICA C7H8; PESO MOLECULAR 92;14G/MOL; ASPECTO FÍSICO LÍQUIDO INCOLOR ; ODOR CARACTERÍSTICO DE BENZENO.;L;;;;
318;377090 - TRIETILAMINA;TRIETILAMINA, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, FORTE ODOR DE AMÔNIA, PESO MOLECULAR 101,19, FÓRMULA QUÍMICA C6H15N, GRAU DE PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 121-44-8.;L; HIGROSCÓPICO; PESO MOLECULAR 149;19; FÓRMULA QUÍMICA C6H15NO3; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 102-71-6.;L;;;;;
319;370532 - TRIPTOFANO;TRIPTOFANO, ASPECTO FÍSICO CRISTAL BRANCO, INODORO, PESO MOLECULAR 204,23, FÓRMULA QUÍMICA C11H12N2O2 (L-TRIPTOFANO), GRAU DE PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 73-22-3.;G; INCOLOR; FORTE ODOR DE AMÔNIA; PESO MOLECULAR 101;19; FÓRMULA QUÍMICA C6H15N; GRAU DE PUREZA MÍNIMA DE 99;5%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 121-44-8.;L;;;
320;493 - EXTRATO CORANTE;TRIS(HIDROXIMETIL)AMINOMETANO (TRIS OU TRIZMA BASE), COMPOSIÇÃO QUÍMICA C4H11NO3.HCL (SAL HIDROCLORETO), ASPECTO FÍSICO CRISTAL INCOLOLR, TRANSPARENTE, INODORO, PESO MOLECULAR 157,59, PUREZA MÍNIMA DE 99%, CARACTERÍSTICAS  ADICIONAIS ISENTO DNASE/RNASE, REAGENTE P/ BIOLOGIA MOLECULAR, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1185-53-1.   ;FRASCOS DE 500G; INODORO; PESO MOLECULAR 204;23; FÓRMULA QUÍMICA C11H12N2O2 (L-TRIPTOFANO); GRAU DE PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 73-22-3.;G;;;;;;
321;338915 - REAGENTE ANALÍTICO;TRITON X-100-REAGENTE ANALÍTICO TRITON X-100, CONCENTRAÇÃO SOLUÇÃO A 1%.;L; ASPECTO FÍSICO CRISTAL INCOLOLR; TRANSPARENTE; INODORO; PESO MOLECULAR 157;59; PUREZA MÍNIMA DE 99%; CARACTERÍSTICAS  ADICIONAIS ISENTO DNASE/RNASE; REAGENTE P/ BIOLOGIA MOLECULAR; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1185-53-1.   ;FRASCOS DE 500G;;;
322;410600 - TUNGSTATO DE SÓDIO DIHIDRATADO;TUNGSTATO DE SÓDIO DIHIDRATATO, COMPOSIÇÃO QUÍMICA NA2WO4.2H2O (DISSÓDICO DIHIDRATADO), ASPECTO FÍSICO FLOCOS BRANCOS, INODOROS, PESO MOLECULAR 329,86, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 10213-10-2.;G;L;;;;;;;;;;;;
323;359223 - URÉIA;UREIA, ASPECTO FÍSICO PÓ INCOLOR A ESBRANQUIÇADO, CRISTALINO, PESO MOLECULAR 60,06, FÓRMULA QUÍMICA CH4N2O, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE ISENTO DE DNASE E RNASE, NÚMERO DE REFERÊNCIA QUÍMICA CAS 57-13-6.;G; ASPECTO FÍSICO FLOCOS BRANCOS; INODOROS; PESO MOLECULAR 329;86; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 10213-10-2.;G;;;;;
324;372983 - VALINA;VALINA, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, PESO MOLECULAR 117,15, FÓRMULA QUÍMICA C5H11NO2 (L-VALINA), GRAU DE PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 72-18-4;FRASCO DE 25G; CRISTALINO; PESO MOLECULAR 60;6; FÓRMULA QUÍMICA CH4N2O; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE ISENTO DE DNASE E RNASE; NÚMERO DE REFERÊNCIA QUÍMICA CAS 57-13-6.;G;;;;;
325;421259 - PRODUTO CONCENTRADO-LIMPEZA VEICULO AUTOMOTIVO;VASELINA LÍQUIDA PA.;EMBALAGEM 500ML; PESO MOLECULAR 117;15; FÓRMULA QUÍMICA C5H11NO2 (L-VALINA); GRAU DE PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 72-18-4;FRASCO DE 25G;;;;;;;
326;366686 - VERMELHO DE FENOL;VERMELHO DE FENOL, ASPECTO FÍSICO PÓ CRISTALINO, VERMELHO ESCURO À MARRON, INODORO, PESO MOLECULAR 354,38, FÓRMULA QUÍMICA C19H14O5S, GRAU DE PUREZA MÍNIMA DE 95%, CARACTERÍSTICA ADICIONAL REAGENTE TESTADO EM CULTURA DE CÉLULAS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 143-74-8.;G;;;;;;;;;;;;;
327;346184 - XILENO;XILENO (XILOL) P.A- ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, INFLAMÁVEL, PESO MOLECULAR 106,17 G/MOL, FÓRMULA QUÍMICA C6H4(CH3)2-MISTURA DE ISÔMEROS ORTO, PARA E META, GRAU DE PUREZA MÍNIMA DE 99,8%, REAGENTE P.A ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1330-20-7.;L; VERMELHO ESCURO À MARRON; INODORO; PESO MOLECULAR 354;38; FÓRMULA QUÍMICA C19H14O5S; GRAU DE PUREZA MÍNIMA DE 95%; CARACTERÍSTICA ADICIONAL REAGENTE TESTADO EM CULTURA DE CÉLULAS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 143-74-8.;G;;;;
328;347685 - ZINCO;ZINCO, ASPECTO FÍSICO GRÂNULOS BRANCO-AZULADOS OU CINZA PRATA, INODOROS, FÓRMULA QUÍMICA ZN, PESO MOLECULAR 65,38, GRAU DE PUREZA MÍNIMA DE 99,8%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.,ISO, GRANULAÇÃO ESPECÍFICA, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7440-66-6 .;KG; INFLAMÁVEL; PESO MOLECULAR 106;17 G/MOL; FÓRMULA QUÍMICA C6H4(CH3)2-MISTURA DE ISÔMEROS ORTO; PARA E META; GRAU DE PUREZA MÍNIMA DE 99;8%; REAGENTE P.A ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 1330-20-7.;L;;;
329;374776 - CLORETO DE ALUMÍNIO HEXAHIDRATADO;CLORETO DE ALUMÍNIO HEXAHIDRATADO, COMPOSIÇÃO ALCL3.6H2O(HEXAHIDRATADO), PESO MOLECULAR 241,43, ASPECTO FÍSICO PÓ CRISTALINO AMARELADO À ALARANJADO, GRAU DE PUREZA PUREZA MÍNIMA DE 95,5%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7784-13-6.;KG; INODOROS; FÓRMULA QUÍMICA ZN; PESO MOLECULAR 65;38; GRAU DE PUREZA MÍNIMA DE 99;8%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.;ISO; GRANULAÇÃO ESPECÍFICA; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7440-66-6 .;KG;;
330;412644 - PAPEL INDICADOR DE PH 0-14;PAPEL MEDIDOR DE pH EM TIRAR. pH 0 A 14 GRADUAÇÃO DE 1. CAIXA PLASTICA COM DADOS  DE IDENTIFICAÇÃO DO PRODUTO, MARCA DO FABRICANTE, DATA DE FABRICAÇÃO E VALIDADE.;CAIXA COM 100 UNIDADES; PESO MOLECULAR 241;43; ASPECTO FÍSICO PÓ CRISTALINO AMARELADO À ALARANJADO; GRAU DE PUREZA PUREZA MÍNIMA DE 95;5%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7784-13-6.;KG;;
